date,close
2023/10/24 0:00,30.84
2023/10/25 0:00,30.74
2023/10/26 0:00,30.53
2023/10/27 0:00,30.21
2023/10/30 0:00,30.59
2023/10/31 0:00,30.5
2023/11/1 0:00,30.64
2023/11/2 0:00,31.21
2023/11/3 0:00,31.33
2023/11/6 0:00,31.38
2023/11/7 0:00,31.14
2023/11/8 0:00,31.08
2023/11/9 0:00,31.12
2023/11/10 0:00,31.04
2023/11/13 0:00,31.27
2023/11/14 0:00,31.82
2023/11/15 0:00,31.8
2023/11/16 0:00,31.62
2023/11/17 0:00,32.1
2023/11/20 0:00,32.14
2023/11/21 0:00,32.2
2023/11/22 0:00,32.08
2023/11/24 0:00,32.49
2023/11/27 0:00,32.36
2023/11/28 0:00,32.44
2023/11/29 0:00,32.37
2023/11/30 0:00,32.39
2023/12/1 0:00,32.88
2023/12/4 0:00,32.61
2023/12/5 0:00,32.36
2023/12/6 0:00,32.32
2023/12/7 0:00,32.5
2023/12/8 0:00,32.58
2023/12/11 0:00,32.56
2023/12/12 0:00,32.6
2023/12/13 0:00,32.98
2023/12/14 0:00,33.52
2023/12/15 0:00,32.87
2023/12/18 0:00,33.08
2023/12/19 0:00,33.44
2023/12/20 0:00,32.45
2023/12/21 0:00,32.81
2023/12/22 0:00,32.92
2023/12/26 0:00,33.09
2023/12/27 0:00,33.22
2023/12/28 0:00,33.05
2023/12/29 0:00,33.05
2024/1/2 0:00,32.74
2024/1/3 0:00,32.74
2024/1/4 0:00,32.84
2024/1/5 0:00,32.82
2024/1/8 0:00,33.12
2024/1/9 0:00,32.8
2024/1/10 0:00,32.82
2024/1/11 0:00,32.65
2024/1/12 0:00,32.76
2024/1/16 0:00,32.05
2024/1/17 0:00,31.76
2024/1/18 0:00,31.95
2024/1/19 0:00,31.96
2024/1/22 0:00,32.01
2024/1/23 0:00,32
2024/1/24 0:00,32.1
2024/1/25 0:00,32.27
2024/1/26 0:00,32.64
2024/1/29 0:00,32.7
2024/1/30 0:00,32.77
2024/1/31 0:00,32.43
2024/2/1 0:00,32.78
2024/2/2 0:00,32.46
2024/2/5 0:00,32.18
2024/2/6 0:00,32.65
2024/2/7 0:00,32.45
2024/2/8 0:00,32.32
2024/2/9 0:00,32.25
2024/2/12 0:00,32.2
2024/2/13 0:00,31.68
2024/2/14 0:00,32.03
2024/2/15 0:00,32.37
2024/2/16 0:00,32.68
2024/2/20 0:00,32.86
2024/2/21 0:00,32.65
2024/2/22 0:00,32.89
2024/2/23 0:00,33.01
2024/2/26 0:00,32.91
2024/2/27 0:00,32.93
2024/2/28 0:00,32.58
2024/2/29 0:00,32.75
2024/3/1 0:00,32.92
2024/3/4 0:00,32.82
2024/3/5 0:00,32.81
2024/3/6 0:00,33.06
2024/3/7 0:00,33.41
2024/3/8 0:00,33.33
2024/3/11 0:00,33.39
2024/3/12 0:00,33.64
2024/3/13 0:00,33.76
2024/3/14 0:00,33.5
2024/3/15 0:00,33.42
2024/3/18 0:00,33.33
2024/3/19 0:00,33.38
2024/3/20 0:00,33.73
2024/3/21 0:00,33.88
2024/3/22 0:00,33.9
2024/3/25 0:00,33.88
2024/3/26 0:00,33.91
2024/3/27 0:00,34.09
2024/3/28 0:00,34.21
2024/4/1 0:00,34.1
2024/4/2 0:00,34.02
2024/4/3 0:00,34.18
2024/4/4 0:00,34.03
2024/4/5 0:00,34.16
2024/4/8 0:00,34.28
2024/4/9 0:00,34.34
2024/4/10 0:00,34.09
2024/4/11 0:00,34.09
2024/4/12 0:00,33.72
2024/4/15 0:00,33.62
2024/4/16 0:00,33.21
2024/4/17 0:00,33.41
2024/4/18 0:00,33.33
2024/4/19 0:00,33.49
2024/4/22 0:00,33.92
2024/4/23 0:00,34.27
2024/4/24 0:00,34.23
2024/4/25 0:00,34.56
2024/4/26 0:00,34.83
2024/4/29 0:00,34.98
2024/4/30 0:00,34.7
2024/5/1 0:00,34.59
2024/5/2 0:00,35.05
2024/5/3 0:00,35.34
2024/5/6 0:00,35.56
2024/5/7 0:00,35.67
2024/5/8 0:00,35.76
2024/5/9 0:00,36.06
2024/5/10 0:00,36.15
2024/5/13 0:00,36.17
2024/5/14 0:00,36.42
2024/5/15 0:00,36.69
2024/5/16 0:00,36.66
2024/5/17 0:00,36.74
2024/5/20 0:00,36.62
2024/5/21 0:00,36.75
2024/5/22 0:00,36.47
2024/5/23 0:00,36.1
2024/5/24 0:00,36.34
2024/5/28 0:00,36.11
2024/5/29 0:00,35.64
2024/5/30 0:00,35.94
2024/5/31 0:00,36.32
2024/6/3 0:00,36.22
2024/6/4 0:00,36.13
2024/6/5 0:00,36.23
2024/6/6 0:00,36.4
2024/6/7 0:00,35.93
2024/6/10 0:00,36.02
2024/6/11 0:00,34.88
2024/6/12 0:00,35.38
2024/6/13 0:00,35.09
2024/6/14 0:00,34.91
2024/6/17 0:00,34.98
2024/6/18 0:00,35.06
2024/6/20 0:00,35.35
2024/6/21 0:00,35.11
2024/6/24 0:00,35.46
2024/6/25 0:00,35.26
2024/6/26 0:00,35.04
2024/6/27 0:00,34.92
2024/6/28 0:00,34.88
2024/7/1 0:00,34.82
2024/7/2 0:00,34.87
2024/7/3 0:00,35.22
2024/7/5 0:00,35.47
2024/7/8 0:00,35.39
2024/7/9 0:00,35.16
2024/7/10 0:00,35.53
2024/7/11 0:00,35.78
2024/7/12 0:00,36.03
2024/7/15 0:00,35.72
2024/7/16 0:00,35.82
2024/7/17 0:00,35.95
2024/7/18 0:00,35.61
2024/7/19 0:00,35.51
2024/7/22 0:00,35.77
2024/7/23 0:00,35.48
2024/7/24 0:00,35.32
2024/7/25 0:00,35.51
2024/7/26 0:00,36.02
2024/7/29 0:00,35.89
2024/7/30 0:00,35.87
2024/7/31 0:00,36.26
2024/8/1 0:00,35.66
2024/8/2 0:00,35.47
2024/8/5 0:00,34.48
2024/8/6 0:00,34.59
2024/8/7 0:00,34.72
2024/8/8 0:00,35.19
2024/8/9 0:00,35.4
2024/8/12 0:00,35.51
2024/8/13 0:00,35.97
2024/8/14 0:00,36.11
2024/8/15 0:00,36.45
2024/8/16 0:00,36.49
2024/8/19 0:00,36.79
2024/8/20 0:00,36.48
2024/8/21 0:00,36.85
2024/8/22 0:00,36.78
2024/8/23 0:00,37.4
2024/8/26 0:00,37.38
2024/8/27 0:00,37.61
2024/8/28 0:00,37.38
2024/8/29 0:00,37.57
2024/8/30 0:00,37.53
2024/9/3 0:00,36.81
2024/9/4 0:00,36.88
2024/9/5 0:00,36.88
2024/9/6 0:00,36.49
2024/9/9 0:00,36.73
2024/9/10 0:00,36.51
2024/9/11 0:00,36.63
2024/9/12 0:00,36.79
2024/9/13 0:00,36.9
2024/9/16 0:00,37.3
2024/9/17 0:00,37.03
2024/9/18 0:00,36.99
2024/9/19 0:00,37.49
2024/9/20 0:00,37.04
2024/9/23 0:00,37.38
2024/9/24 0:00,37.53
2024/9/25 0:00,37.31
2024/9/26 0:00,37.66
2024/9/27 0:00,37.67
2024/9/30 0:00,37.41
2024/10/1 0:00,37.34
2024/10/2 0:00,37.24
2024/10/3 0:00,36.83
2024/10/4 0:00,36.97
2024/10/7 0:00,36.78
2024/10/8 0:00,36.44
2024/10/9 0:00,36.62
2024/10/10 0:00,36.58
2024/10/11 0:00,36.55
2024/10/14 0:00,36.81
2024/10/15 0:00,36.51
2024/10/16 0:00,36.81
2024/10/17 0:00,36.88
2024/10/18 0:00,37.01
2024/10/21 0:00,36.66
2024/10/22 0:00,36.56
2024/10/23 0:00,36.22
2024/10/24 0:00,36.39
2024/10/25 0:00,36.13
2024/10/28 0:00,36.49
2024/10/29 0:00,36.18
2024/10/30 0:00,35.87
2024/10/31 0:00,35.55
2024/11/1 0:00,35.75
2024/11/4 0:00,35.81
2024/11/5 0:00,36.03
2024/11/6 0:00,35.65
2024/11/7 0:00,35.94
2024/11/8 0:00,35.33
2024/11/11 0:00,35.29
2024/11/12 0:00,34.63
2024/11/13 0:00,34.6
2024/11/14 0:00,34.56
2024/11/15 0:00,34.49
2024/11/18 0:00,34.85
2024/11/19 0:00,34.75
2024/11/20 0:00,34.75
2024/11/21 0:00,34.95
2024/11/22 0:00,35.17
2024/11/25 0:00,35.34
2024/11/26 0:00,35.18
2024/11/27 0:00,35.57
2024/11/29 0:00,35.8
2024/12/2 0:00,35.74
2024/12/3 0:00,35.88
2024/12/4 0:00,35.88
2024/12/5 0:00,36.13
2024/12/6 0:00,35.9
2024/12/9 0:00,36.07
2024/12/10 0:00,35.75
2024/12/11 0:00,35.97
2024/12/12 0:00,35.59
2024/12/13 0:00,35.51
